area;ciudad;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;plan_muestreo;fexp
1;10150;013;006;182;3;1;2;2;2;3;2;2;2;2;3;3;3;2;3;3;2;2;2;2;1;2;2;2;2;1013;241,04259813579
1;10150;013;006;232;1;1;3;3;3;3;3;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;1013;241,04259813579
1;10150;013;006;232;2;1;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;3;2;2;2;2;2;2;2;1013;241,04259813579
1;10150;013;006;232;3;1;2;3;2;2;2;2;3;3;2;2;2;2;3;3;3;2;2;2;2;2;3;2;1;1013;241,04259813579
1;10150;013;006;242;1;1;2;3;2;3;3;3;3;3;3;2;2;2;2;3;2;2;2;2;2;3;2;3;3;1013;241,04259813579
1;10150;013;006;242;2;1;2;3;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;241,04259813579
1;10150;013;006;242;3;1;2;3;3;3;2;2;2;2;3;3;2;2;2;2;3;2;2;2;2;2;3;3;3;1013;241,04259813579
1;10150;014;002;172;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;3;1013;233,417509318819
1;10150;014;002;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1013;233,417509318819
1;10150;014;002;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;182;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1013;233,417509318819
1;10150;014;002;182;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;182;1;3;3;3;1;2;3;3;3;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1013;233,417509318819
1;10150;014;002;182;2;1;2;1;2;2;3;2;3;2;2;2;2;3;3;3;3;3;2;1;1;2;2;2;1;1013;233,417509318819
1;10150;014;002;182;3;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;232;1;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;232;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;014;002;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1013;233,417509318819
1;10150;014;002;242;3;1;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;1013;233,417509318819
1;10150;014;002;242;4;1;2;2;3;3;2;2;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1013;233,417509318819
1;10150;015;007;172;1;1;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1012;78,941159374953
1;10150;015;007;172;2;1;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;1012;78,941159374953
1;10150;015;007;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;1012;78,941159374953
1;10150;015;007;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;78,941159374953
1;10150;015;007;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;1012;78,941159374953
1;10150;015;007;182;3;1;2;2;1;2;3;2;3;2;1;1;3;3;2;2;2;3;2;2;2;2;1;2;1;1012;78,941159374953
1;10150;015;007;232;1;1;2;1;2;2;3;1;3;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1012;78,941159374953
1;10150;015;007;232;2;1;2;2;2;2;2;2;3;2;1;2;3;3;2;3;2;2;2;2;2;2;2;3;3;1012;78,941159374953
1;10150;015;007;232;3;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;1012;78,941159374953
1;10150;015;007;242;1;1;3;1;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;1012;78,941159374953
1;10150;015;007;242;2;1;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;78,941159374953
1;10150;015;007;242;4;1;2;2;1;1;3;2;3;2;2;2;2;2;2;3;3;3;2;2;2;3;2;3;3;1012;78,941159374953
1;10150;015;010;172;1;1;2;3;1;1;1;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;1013;246,030001576372
1;10150;015;010;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1013;246,030001576372
1;10150;015;010;172;3;1;3;2;1;1;3;2;3;2;1;1;3;3;3;3;3;2;2;2;2;2;2;3;2;1013;246,030001576372
1;10150;015;010;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1013;246,030001576372
1;10150;015;010;182;2;1;2;1;2;3;3;2;3;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1013;246,030001576372
1;10150;015;010;182;3;1;3;2;3;2;3;2;3;2;1;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1013;246,030001576372
1;10150;015;010;232;1;1;2;2;2;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;1013;246,030001576372
1;10150;015;010;232;2;1;1;1;1;1;3;2;3;2;1;1;3;2;2;2;3;3;2;2;2;2;3;1;3;1013;246,030001576372
1;10150;015;010;232;3;1;3;2;1;1;3;2;3;2;1;2;3;3;2;3;3;3;2;2;2;3;3;3;1;1013;246,030001576372
1;10150;015;010;242;1;1;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;2;3;2;1013;246,030001576372
1;10150;015;010;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;246,030001576372
1;10150;015;010;242;3;1;1;1;1;2;3;2;3;2;1;2;3;2;3;3;3;2;2;2;2;3;2;3;1;1013;246,030001576372
1;10150;017;003;172;1;1;3;3;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;2;3;2;3;2;1013;83,7636678129616
1;10150;017;003;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1013;83,7636678129616
1;10150;017;003;172;3;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;3;1013;83,7636678129616
1;10150;017;003;182;1;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1013;83,7636678129616
1;10150;017;003;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;1013;83,7636678129616
1;10150;017;003;182;3;1;3;3;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;1013;83,7636678129616
1;10150;017;003;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;1013;83,7636678129616
1;10150;017;003;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1013;83,7636678129616
1;10150;017;003;232;4;1;2;2;1;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;1013;83,7636678129616
1;10150;017;003;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1013;83,7636678129616
1;10150;017;003;242;2;1;3;2;2;2;2;2;2;2;1;2;2;2;3;3;2;2;2;2;2;2;3;2;3;1013;83,7636678129616
1;10150;017;003;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;83,7636678129616
1;10150;018;007;172;1;1;2;3;1;2;3;2;3;2;1;1;3;2;3;3;3;3;2;2;2;3;2;3;3;1012;79,1864587521903
1;10150;018;007;172;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;1;2;1;1012;79,1864587521903
1;10150;018;007;172;3;1;2;2;1;1;3;2;3;2;2;2;3;3;3;2;3;3;2;2;2;3;3;2;2;1012;79,1864587521903
1;10150;018;007;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;1012;79,1864587521903
1;10150;018;007;182;2;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;1012;79,1864587521903
1;10150;018;007;182;3;1;3;3;1;2;3;2;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;79,1864587521903
1;10150;018;007;232;1;1;3;2;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;79,1864587521903
1;10150;018;007;232;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;3;2;2;2;2;3;3;2;1012;79,1864587521903
1;10150;018;007;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;1;1;1;1012;79,1864587521903
1;10150;018;007;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,1864587521903
1;10150;018;007;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;79,1864587521903
1;10150;018;007;242;4;1;2;1;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;79,1864587521903
1;10150;019;003;172;1;1;2;2;2;3;3;2;2;2;3;2;2;3;3;3;3;3;2;2;2;2;2;3;3;1013;82,0539903592448
1;10150;019;003;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;82,0539903592448
1;10150;019;003;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;82,0539903592448
1;10150;019;003;182;1;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;3;1013;82,0539903592448
1;10150;019;003;182;2;1;2;2;3;3;3;2;2;2;3;3;2;2;3;2;2;2;2;2;2;2;3;2;3;1013;82,0539903592448
1;10150;019;003;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1013;82,0539903592448
1;10150;019;003;232;1;1;2;2;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;82,0539903592448
1;10150;019;003;232;2;1;2;3;3;3;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1013;82,0539903592448
1;10150;019;003;232;3;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;82,0539903592448
1;10150;019;003;242;1;1;2;3;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;82,0539903592448
1;10150;019;003;242;2;1;2;3;2;3;3;2;3;2;2;3;3;2;3;2;3;2;2;2;2;3;3;3;3;1013;82,0539903592448
1;10150;019;003;242;3;1;2;2;2;2;3;3;2;3;2;3;2;3;3;3;3;3;2;2;2;2;3;3;3;1013;82,0539903592448
1;10150;021;003;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;172;2;1;3;2;2;3;3;3;3;3;3;3;3;2;3;3;2;3;2;2;2;2;3;3;3;1011;203,628636493721
1;10150;021;003;172;3;1;3;3;2;3;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;182;1;1;2;2;2;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;182;2;1;2;2;2;2;3;3;2;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;182;3;1;3;3;3;3;3;3;2;3;3;3;3;3;3;2;3;3;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;232;1;1;2;3;3;3;3;3;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;3;1011;203,628636493721
1;10150;021;003;232;2;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;3;1011;203,628636493721
1;10150;021;003;232;3;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;242;1;1;1;2;1;2;2;2;2;2;2;3;3;2;3;3;3;2;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;021;003;242;2;1;1;2;2;3;2;3;2;3;3;3;2;2;3;3;2;3;2;2;2;2;3;3;3;1011;203,628636493721
1;10150;021;003;242;3;1;2;2;2;1;2;1;2;2;1;2;1;2;1;1;2;2;2;2;2;3;3;3;3;1011;203,628636493721
1;10150;022;010;172;1;1;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;172;2;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;172;3;1;2;3;2;3;3;3;2;3;3;3;3;2;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;182;1;1;1;2;2;2;3;3;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;2;2;1011;78,6472840237965
1;10150;022;010;182;2;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1011;78,6472840237965
1;10150;022;010;232;1;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;232;2;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;232;3;1;3;3;2;3;3;3;3;3;3;3;2;3;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;242;1;1;2;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;242;3;1;3;2;3;2;2;3;3;3;3;3;3;2;3;3;3;3;2;2;2;3;3;3;3;1011;78,6472840237965
1;10150;022;010;242;4;1;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;2;2;3;2;3;1011;78,6472840237965
1;10150;023;005;172;1;1;3;3;2;3;3;2;3;3;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;79,5605990794366
1;10150;023;005;172;2;1;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;172;3;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;3;1013;79,5605990794366
1;10150;023;005;182;1;1;2;3;3;2;2;2;3;2;2;2;2;2;3;3;3;3;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;182;2;1;2;2;3;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;182;3;1;2;2;3;2;2;3;3;3;2;3;3;3;3;3;3;3;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;232;1;1;2;2;2;3;3;3;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;79,5605990794366
1;10150;023;005;232;2;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;232;3;1;2;3;2;3;3;3;3;3;3;3;2;3;3;3;3;3;2;2;2;3;3;3;3;1013;79,5605990794366
1;10150;023;005;242;1;1;2;3;2;2;2;3;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;1013;79,5605990794366
1;10150;023;005;242;2;1;2;3;3;3;2;3;3;2;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;1013;79,5605990794366
1;10150;023;005;242;3;1;2;3;2;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;3;1013;79,5605990794366
1;10150;024;006;172;1;1;2;2;2;3;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;2;2;1012;81,7015581011888
1;10150;024;006;172;2;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;3;3;3;1012;81,7015581011888
1;10150;024;006;172;3;1;2;2;3;3;3;2;2;3;2;3;2;2;2;2;3;3;2;2;1;3;3;3;1;1012;81,7015581011888
1;10150;024;006;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;1;2;2;3;2;1012;81,7015581011888
1;10150;024;006;182;2;1;2;3;2;2;2;3;2;2;3;3;3;3;3;3;3;2;2;2;2;2;3;2;2;1012;81,7015581011888
1;10150;024;006;182;3;1;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;2;2;2;2;2;3;2;3;1012;81,7015581011888
1;10150;024;006;232;1;1;3;2;3;3;2;3;2;2;3;2;2;2;2;2;3;3;2;2;2;3;3;2;3;1012;81,7015581011888
1;10150;024;006;232;2;1;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;2;1;2;2;2;3;1012;81,7015581011888
1;10150;024;006;232;4;1;2;2;3;3;3;3;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;1012;81,7015581011888
1;10150;024;006;242;1;1;1;1;2;2;2;2;2;3;2;3;3;2;2;2;3;2;2;2;2;2;3;3;3;1012;81,7015581011888
1;10150;024;006;242;2;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;1012;81,7015581011888
1;10150;024;006;242;3;1;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;81,7015581011888
1;10150;026;005;172;1;1;2;2;2;2;3;3;1;2;2;2;2;2;2;2;3;2;2;2;1;3;2;2;2;1013;81,5182005008764
1;10150;026;005;182;1;1;2;2;2;2;2;2;1;2;3;1;3;1;1;2;3;2;2;2;2;2;3;2;3;1013;81,5182005008764
1;10150;026;005;182;2;1;2;2;2;3;2;2;2;2;3;3;3;2;2;2;3;3;2;2;2;3;3;2;1;1013;81,5182005008764
1;10150;026;005;182;3;1;2;2;2;3;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1013;81,5182005008764
1;10150;026;005;232;1;1;1;1;1;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;1;2;1;2;1013;81,5182005008764
1;10150;026;005;232;4;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;1013;81,5182005008764
1;10150;026;005;242;2;1;2;2;3;3;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;81,5182005008764
1;10150;026;005;242;3;1;2;3;2;3;3;3;3;3;3;3;3;3;3;2;3;2;2;2;2;2;2;2;2;1013;81,5182005008764
1;10150;026;005;242;4;1;2;3;2;3;2;2;2;3;3;3;2;2;2;2;3;3;2;2;2;2;3;2;2;1013;81,5182005008764
1;10150;029;004;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1012;83,0060313667628
1;10150;029;004;172;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;83,0060313667628
1;10150;029;004;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;1012;83,0060313667628
1;10150;029;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1012;83,0060313667628
1;10150;029;004;182;4;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1012;83,0060313667628
1;10150;029;004;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1012;83,0060313667628
1;10150;029;004;232;2;1;3;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;3;3;3;1012;83,0060313667628
1;10150;029;004;232;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;83,0060313667628
1;10150;029;004;242;1;1;2;2;2;2;9;2;9;2;1;2;2;2;2;2;2;2;2;2;2;3;9;2;2;1012;83,0060313667628
1;10150;029;004;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1012;83,0060313667628
1;10150;029;004;242;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1012;83,0060313667628
1;10150;030;002;172;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3778258669514
1;10150;030;002;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3778258669514
1;10150;030;002;172;3;1;2;3;1;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3778258669514
1;10150;030;002;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1011;80,3778258669514
1;10150;030;002;182;2;1;3;3;1;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,3778258669514
1;10150;030;002;182;3;1;2;2;2;2;2;1;2;2;2;2;3;3;3;3;3;3;2;2;1;1;2;2;2;1011;80,3778258669514
1;10150;030;002;232;1;1;3;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,3778258669514
1;10150;030;002;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3778258669514
1;10150;030;002;232;3;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,3778258669514
1;10150;030;002;242;1;1;3;1;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;3;1011;80,3778258669514
1;10150;030;002;242;2;1;2;2;2;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1011;80,3778258669514
1;10150;030;002;242;3;1;2;2;2;2;2;2;2;2;2;2;1;2;1;3;2;2;2;2;2;3;3;3;3;1011;80,3778258669514
1;10150;031;007;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,5543126897131
1;10150;031;007;172;2;1;3;2;1;1;9;1;9;2;2;2;2;2;2;2;2;2;2;2;2;3;9;3;3;1012;80,5543126897131
1;10150;031;007;172;3;1;1;2;1;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,5543126897131
1;10150;031;007;182;1;1;3;2;1;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1012;80,5543126897131
1;10150;031;007;182;2;1;1;2;1;2;9;3;9;2;3;2;3;2;2;2;2;2;2;2;2;1;2;3;2;1012;80,5543126897131
1;10150;031;007;182;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;1012;80,5543126897131
1;10150;031;007;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;1012;80,5543126897131
1;10150;031;007;232;3;1;3;2;1;2;9;2;9;2;2;2;3;2;3;2;2;2;2;2;2;2;2;3;2;1012;80,5543126897131
1;10150;031;007;242;1;1;2;2;1;2;9;3;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;3;3;1012;80,5543126897131
1;10150;031;007;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;1012;80,5543126897131
1;10150;032;001;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7814027010269
1;10150;032;001;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;79,7814027010269
1;10150;032;001;172;3;1;2;1;3;1;9;3;9;3;1;3;3;2;3;2;2;2;2;2;2;2;1;3;1;1012;79,7814027010269
1;10150;032;001;182;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7814027010269
1;10150;032;001;182;2;1;3;1;2;2;9;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;1012;79,7814027010269
1;10150;032;001;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1012;79,7814027010269
1;10150;032;001;232;1;1;3;2;2;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9;9;1012;79,7814027010269
1;10150;032;001;232;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1012;79,7814027010269
1;10150;032;001;232;3;1;2;2;2;2;9;2;9;2;2;2;2;2;3;1;2;2;2;2;2;2;3;9;9;1012;79,7814027010269
1;10150;032;001;242;1;1;2;2;1;1;9;1;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7814027010269
1;10150;032;001;242;2;1;3;2;1;2;9;2;9;2;1;2;2;2;2;1;2;2;2;2;2;9;9;3;2;1012;79,7814027010269
1;10150;032;001;242;3;1;3;2;1;1;9;2;9;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;2;1012;79,7814027010269
1;10150;032;009;172;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;1012;78,2209456525916
1;10150;032;009;172;2;1;3;2;1;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1012;78,2209456525916
1;10150;032;009;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;78,2209456525916
1;10150;032;009;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;78,2209456525916
1;10150;032;009;182;2;1;2;2;2;9;9;9;9;2;2;2;2;9;9;2;2;2;2;2;2;2;2;2;2;1012;78,2209456525916
1;10150;032;009;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;78,2209456525916
1;10150;032;009;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;78,2209456525916
1;10150;032;009;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;1;2;2;9;1012;78,2209456525916
1;10150;032;009;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;78,2209456525916
1;10150;032;009;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;78,2209456525916
