area;ciudad;conglomerado;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;id_sector;id_hogar;fexp;plan_muestreo
1;170250;3402;9;5;9;1;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;2;1;2;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;4;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;5;1;2;2;1;2;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;6;1;2;2;2;2;3;2;3;2;2;2;3;2;3;3;2;2;2;2;2;3;3;3;3;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;7;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;3;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;3402;9;5;9;8;1;2;2;2;2;2;2;2;2;3;3;2;3;2;2;2;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;119,2202051;1711
1;170250;5803;1;3;5;1;1;3;2;1;2;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;5;5;2;1;2;2;2;2;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;3;5;3;1;1;1;2;2;3;1;2;2;2;2;3;2;3;3;3;3;2;2;2;2;2;3;2;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;5;5;4;1;1;2;2;2;1;1;2;2;1;2;2;2;3;1;3;3;2;2;2;3;3;3;3;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;5;5;5;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;5;5;6;1;2;2;2;2;1;2;2;2;2;2;2;2;3;2;3;2;2;2;2;3;2;3;3;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;5803;1;5;5;7;1;2;2;2;2;2;2;2;2;2;3;2;2;3;3;3;3;2;2;2;3;1;3;1;1,7025E+11;1,7025E+17;263,5235474;1713
1;170250;9502;10;5;99;2;1;2;2;2;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;5;99;3;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;5;99;4;1;2;2;2;3;2;3;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;3;2;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;5;99;5;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;6;99;7;1;1;2;2;2;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;5;99;8;1;2;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;9502;10;5;99;9;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1,7025E+11;1,7025E+17;202,981319;1711
1;170250;10001;7;1;5;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;4;1;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;6;1;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;7;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,7025E+11;1,7025E+17;145,3463268;1711
1;170250;10001;7;1;5;8;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1,7025E+11;1,7025E+17;145,3463268;1711
2;170250;900603;999;18;9;2;1;2;2;2;2;3;2;3;2;2;2;2;3;2;2;2;2;2;2;2;2;1;3;1;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;3;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;4;1;2;2;2;2;3;2;3;2;1;2;3;3;2;2;2;2;2;2;2;2;2;3;3;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;5;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;2;2;2;2;3;2;3;3;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;6;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;1;3;2;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;7;1;2;2;2;2;3;2;3;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;900603;999;19;9;9;1;2;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;111,6557995;1721
2;170250;901501;999;44;5;2;1;2;2;1;2;3;1;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;2;3;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;3;1;3;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;2;2;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;4;1;3;3;3;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;5;1;3;3;2;3;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;3;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;6;1;2;2;2;2;2;2;2;2;3;2;3;2;3;2;3;3;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;7;1;2;2;2;2;3;2;3;2;1;2;3;3;3;3;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901501;999;44;5;8;1;3;2;3;2;3;2;3;2;1;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;251,137142;1721
2;170250;901901;999;9;99;1;1;3;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;9;99;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;9;99;4;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;2;1;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;9;99;5;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;9;99;6;1;2;2;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;10;99;7;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;901901;999;9;99;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;75,30447643;1721
2;170250;903201;999;45;99;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903201;999;45;99;2;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;2;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903201;999;45;99;3;1;2;2;3;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903201;999;45;99;4;1;2;2;2;2;3;2;3;2;2;1;3;3;3;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903201;999;45;99;7;1;2;2;3;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903201;999;45;99;8;1;3;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1,70251E+11;1,70251E+17;104,1096556;1721
2;170250;903303;999;33;9;1;1;2;2;1;2;3;1;3;1;2;3;3;3;3;3;2;3;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;2;1;2;2;2;2;3;2;2;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;4;1;2;2;3;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;7;1;2;2;2;2;2;3;1;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70251E+11;1,70251E+17;80,01975705;1722
2;170250;903303;999;33;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;1,70251E+11;1,70251E+17;80,01975705;1722
2;170251;900204;999;5;9;1;1;2;3;2;3;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;3;1;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;4;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;2;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;5;1;3;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;6;1;2;2;2;2;3;2;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;3;3;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;8;1;2;2;2;2;3;2;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1,70252E+11;1,70252E+17;62,25851631;1721
2;170251;900204;999;5;9;9;1;2;2;2;2;3;2;3;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;1,70252E+11;1,70252E+17;62,25851631;1721
2;170252;900401;999;19;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;2;1;2;2;2;2;3;2;3;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;4;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;3;2;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;6;1;2;3;2;1;3;2;3;1;1;2;3;2;2;2;2;2;2;2;2;3;1;3;1;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900401;999;19;5;7;1;3;1;2;2;2;2;2;1;1;2;1;2;3;2;2;2;2;2;2;2;3;3;3;1,70253E+11;1,70253E+17;132,8442644;1722
2;170252;900402;999;19;9;1;1;2;2;2;2;3;2;3;2;2;2;3;3;2;3;2;2;2;2;2;3;2;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;2;1;2;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;4;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;5;1;2;2;2;2;3;2;3;2;1;2;2;3;2;2;2;2;2;2;2;2;3;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;6;1;2;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;8;1;3;2;2;2;3;2;3;2;2;2;3;2;2;3;3;2;2;2;2;2;1;2;1;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;900402;999;19;9;9;1;1;2;2;2;3;1;3;2;3;2;2;2;1;2;2;2;2;1;2;3;3;3;3;1,70253E+11;1,70253E+17;101,9296112;1722
2;170252;904401;999;58;9;2;1;3;3;3;2;3;3;3;3;3;3;2;2;3;3;3;3;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;3;1;2;2;2;2;3;2;3;2;2;2;3;2;2;3;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;4;1;2;2;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;1;3;2;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;5;1;2;2;2;3;2;2;2;2;3;2;2;2;3;3;3;3;2;2;2;2;1;2;2;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;6;1;2;2;3;3;3;3;3;3;3;1;1;3;3;2;2;3;2;2;2;2;2;3;3;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;7;1;3;1;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1,70253E+11;1,70253E+17;183,4662181;1721
2;170252;904401;999;58;9;8;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1,70253E+11;1,70253E+17;183,4662181;1721
2;170253;900602;999;6;5;1;1;3;2;2;3;3;3;3;3;3;3;2;3;3;3;2;3;2;2;2;2;2;2;2;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;3;1;2;2;3;2;2;2;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;4;1;2;2;2;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;5;1;2;2;2;3;2;2;2;3;2;2;2;2;3;3;3;3;1;2;1;2;1;2;1;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;6;1;3;3;2;3;2;3;2;2;1;1;2;2;2;2;2;2;2;2;1;3;2;3;2;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;7;1;2;2;1;2;3;1;3;1;1;1;3;2;3;1;3;3;2;2;2;2;2;2;2;1,70254E+11;1,70254E+17;75,53395235;1721
2;170253;900602;999;6;5;10;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70254E+11;1,70254E+17;75,53395235;1721
1;170350;14904;4;5;9;1;1;3;2;1;3;3;2;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;2;1;2;2;2;2;2;3;3;2;2;2;3;3;2;3;3;3;2;2;2;3;2;3;3;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;3;1;2;2;2;2;3;2;3;2;2;2;3;3;2;3;3;3;2;2;2;2;1;2;2;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;4;1;2;1;2;2;3;3;3;3;2;2;3;3;2;1;3;3;2;2;2;2;1;2;2;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;5;1;2;2;3;2;2;2;3;2;3;3;3;3;1;2;1;2;2;1;2;2;2;2;2;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;7;1;2;2;2;2;3;2;3;2;2;3;3;3;2;2;2;2;2;2;2;2;3;3;3;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;14904;4;5;9;8;1;2;2;2;2;3;1;3;1;2;2;2;2;1;2;2;3;2;2;2;2;2;3;3;1,7035E+11;1,7035E+17;166,3771183;1713
1;170350;15902;924;1;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;3;1;3;3;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;5;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;3;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;15902;924;1;5;8;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;243,8797297;1711
1;170350;19301;1;9;9;2;1;2;1;1;1;2;2;2;2;2;2;2;1;3;3;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;3;6;9;4;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;3;6;9;6;1;3;3;1;1;2;2;1;1;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;3;6;9;7;1;3;3;2;2;3;2;3;2;3;2;3;3;2;2;3;3;2;2;2;3;3;3;3;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;1;9;9;8;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;3;6;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,7035E+11;1,7035E+17;119,6199712;1712
1;170350;19301;3;6;9;10;1;2;2;2;2;3;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;1,7035E+11;1,7035E+17;119,6199712;1712
2;170350;900102;999;2;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;2;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;7;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;900102;999;2;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;130,9129728;1722
2;170350;901203;999;22;99;1;1;3;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;2;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;2;1;2;2;1;1;2;2;2;2;3;2;3;3;1;1;3;3;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;4;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;7;1;3;3;2;2;3;2;3;2;3;2;3;3;2;2;3;3;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;8;1;3;3;1;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;3;2;3;1,70351E+11;1,70351E+17;61,01634484;1722
2;170350;901203;999;22;99;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;61,01634484;1722
1;170351;18702;1;9;9;1;1;1;1;1;1;2;2;3;3;2;2;3;3;1;1;1;2;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;9;9;3;1;2;2;2;2;2;2;3;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;9;9;4;1;2;2;2;2;2;2;3;2;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;9;9;5;1;3;3;1;1;2;1;3;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;9;9;6;1;3;3;2;2;3;3;3;2;2;2;3;3;1;1;2;2;2;2;2;3;3;3;3;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;11;9;7;1;2;2;2;2;3;3;3;2;2;3;3;3;1;1;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;282,3403416;1711
1;170351;18702;1;9;9;8;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;1,70351E+11;1,70351E+17;282,3403416;1711
2;170351;900402;999;15;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;3;1;3;3;3;2;3;3;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;4;1;2;2;1;1;2;1;1;1;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900402;999;15;5;7;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;56,32087035;1722
2;170351;900801;999;16;99;1;1;2;2;2;2;3;2;3;2;2;2;3;3;1;3;3;3;2;2;2;2;3;2;2;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;16;99;2;1;2;3;1;2;3;2;3;2;1;3;3;3;3;3;3;2;2;2;1;3;3;3;3;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;16;99;3;1;2;2;2;2;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;16;99;4;1;1;1;1;1;2;3;2;2;2;3;3;1;1;3;3;2;2;2;2;3;3;3;3;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;16;99;5;1;2;2;2;2;3;2;2;2;3;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;16;99;6;1;2;1;3;2;3;2;3;2;3;3;3;2;3;3;3;2;2;2;2;2;1;2;2;1,70352E+11;1,70352E+17;113,2698097;1722
2;170351;900801;999;17;99;7;1;3;3;3;3;3;2;3;2;1;2;3;3;3;2;3;3;2;2;2;3;3;3;3;1,70352E+11;1,70352E+17;113,2698097;1722
1;170352;19203;1;4;5;1;1;3;2;2;2;3;2;3;2;2;2;3;3;2;1;3;3;2;2;2;2;2;3;3;1,70352E+11;1,70352E+17;218,3437295;1713
1;170352;19203;1;4;5;2;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;1;2;3;3;1,70352E+11;1,70352E+17;218,3437295;1713
